Game Name,System Full,Units(m),Publisher,Developer,Image_URL,Release Date
Super Mario Bros. Wonder,Nintendo Switch,11.96,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_3574120AmericaFrontccc.jpg,20/10/2023
Splatoon 3,Nintendo Switch,11.71,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_7099900AmericaFrontccc.jpg,09/09/2022
Super Mario 3D All-Stars,Nintendo Switch,9.07,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_4511980AmericaFrontccc.png,18/09/2020
Super Mario Maker 2,Nintendo Switch,8.42,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_9518829AmericaFrontccc.jpg,28/06/2019
Monster Hunter Rise,Nintendo Switch,7.7,Capcom,Capcom,https://www.vgchartz.com/games/boxart/full_985854AmericaFrontccc.png,26/03/2021
Kirby and the Forgotten Land,Nintendo Switch,6.96,Nintendo,HAL Laboratory,https://www.vgchartz.com/games/boxart/full_5429176AmericaFrontccc.jpg,25/03/2022
The Legend of Zelda: Link's Awakening,Nintendo Switch,6.46,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_5009585AmericaFrontccc.jpg,20/09/2019
Clubhouse Games: 51 Worldwide Classics,Nintendo Switch,4.64,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_859707AmericaFrontccc.jpg,05/06/2020
Donkey Kong Country: Tropical Freeze,Nintendo Switch,4.62,Nintendo,Retro Studios,https://www.vgchartz.com/games/boxart/full_2418105AmericaFrontccc.jpg,04/05/2018
Mario Tennis Aces,Nintendo Switch,4.5,Nintendo,Camelot Software Planning,https://www.vgchartz.com/games/boxart/full_3754726AmericaFrontccc.jpg,22/06/2018
Kirby Star Allies,Nintendo Switch,4.38,Nintendo,HAL Laboratory,https://www.vgchartz.com/games/boxart/full_6412652AmericaFrontccc.jpg,16/03/2018
The Legend of Zelda: Skyward Sword HD,Nintendo Switch,4.15,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_9106100AmericaFrontccc.jpg,16/07/2021
Fire Emblem: Three Houses,Nintendo Switch,4.12,Nintendo,Intelligent Systems,https://www.vgchartz.com/games/boxart/full_4873458AmericaFrontccc.jpg,26/07/2019
Hyrule Warriors: Age of Calamity,Nintendo Switch,4.0,Nintendo,Koei Tecmo Games,https://www.vgchartz.com/games/boxart/full_9031364AmericaFrontccc.jpg,20/11/2020
"Momotaro Dentetsu: Showa, Heisei, Reiwa Mo Teiban!",Nintendo Switch,4.0,Konami,Konami,https://www.vgchartz.com/games/boxart/full_5223328JapanFrontccc.jpg,19/11/2020
1-2-Switch,Nintendo Switch,3.74,Nintendo,Nintendo EPD,https://www.vgchartz.com/games/boxart/full_3991269AmericaFrontccc.jpg,03/03/2017
Paper Mario: The Origami King,Nintendo Switch,3.47,Nintendo,Intelligent Systems,https://www.vgchartz.com/games/boxart/full_9654291AmericaFrontccc.png,17/07/2020
Yoshi's Crafted World,Nintendo Switch,3.35,Nintendo,Good-Feel,https://www.vgchartz.com/games/boxart/full_7109212AmericaFrontccc.jpg,29/03/2019
Pikmin 4,Nintendo Switch,3.33,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_3350622AmericaFrontccc.jpg,21/07/2023
Super Mario RPG,Nintendo Switch,3.14,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_5591800AmericaFrontccc.jpg,17/11/2023
Metroid Dread,Nintendo Switch,3.04,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_2929337AmericaFrontccc.jpg,08/10/2021
ARMS,Nintendo Switch,2.72,Nintendo,Nintendo EPD,https://www.vgchartz.com/games/boxart/full_84620AmericaFrontccc.png,16/06/2017
Xenoblade Chronicles 2,Nintendo Switch,2.7,Nintendo,Monolith Soft,https://www.vgchartz.com/games/boxart/full_6928169AmericaFrontccc.png,01/12/2017
Mario Strikers: Battle League,Nintendo Switch,2.54,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_5446410AmericaFrontccc.jpg,10/06/2022
Mario Golf: Super Rush,Nintendo Switch,2.48,Nintendo,Camelot Software Planning,https://www.vgchartz.com/games/boxart/full_4446925AmericaFrontccc.jpg,25/06/2021
Dragon Ball FighterZ,Nintendo Switch,2.43,Bandai Namco Entertainment,Arc System Works,https://www.vgchartz.com/games/boxart/full_4024693AmericaFrontccc.jpg,28/09/2018
New Pokémon Snap,Nintendo Switch,2.4,Nintendo,Bandai Namco Studios,https://www.vgchartz.com/games/boxart/full_5908085AmericaFrontccc.png,30/04/2021
Pikmin 3 Deluxe,Nintendo Switch,2.4,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_90106AmericaFrontccc.png,30/10/2020
Captain Toad: Treasure Tracker,Nintendo Switch,2.35,Nintendo,Nintendo EPD,https://www.vgchartz.com/games/boxart/full_7236801AmericaFrontccc.jpg,13/07/2018
Taiko no Tatsujin: Drum 'n' Fun!,Nintendo Switch,2.24,Bandai Namco Games,Bandai Namco Games,https://www.vgchartz.com/games/boxart/full_5902227PALFrontccc.jpg,02/11/2018
Mario + Rabbids: Kingdom Battle,Nintendo Switch,2.0,Ubisoft,Ubisoft Milan,https://www.vgchartz.com/games/boxart/full_3788749AmericaFrontccc.png,29/08/2017
Pokémon Mystery Dungeon: Rescue Team DX,Nintendo Switch,1.99,Nintendo,Spike Chunsoft,https://www.vgchartz.com/games/boxart/full_4940917AmericaFrontccc.jpg,06/03/2020
Big Brain Academy: Brain vs. Brain,Nintendo Switch,1.94,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_7734270AmericaFrontccc.jpg,03/12/2021
Octopath Traveler,Nintendo Switch,1.9,Nintendo,Square Enix,https://www.vgchartz.com/games/boxart/full_3074366AmericaFrontccc.jpg,13/07/2018
Xenoblade Chronicles: Definitive Edition,Nintendo Switch,1.88,Nintendo,Monolith Soft,https://www.vgchartz.com/games/boxart/full_3669915AmericaFrontccc.jpg,29/05/2020
Xenoblade Chronicles 3,Nintendo Switch,1.86,Nintendo,Monolith Soft,https://www.vgchartz.com/games/boxart/full_3772068AmericaFrontccc.jpg,29/07/2022
Dragon Ball: Xenoverse 2,Nintendo Switch,1.82,Namco Bandai Games,Dimps Corporation,https://www.vgchartz.com/games/boxart/full_3896928AmericaFrontccc.jpg,22/09/2017
Miitopia,Nintendo Switch,1.79,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_3752594AmericaFrontccc.jpg,21/05/2021
Mario Kart Live: Home Circuit,Nintendo Switch,1.73,Nintendo,Velan Studios,https://www.vgchartz.com/games/boxart/full_9878687AmericaFrontccc.jpg,16/10/2020
Fire Emblem Engage,Nintendo Switch,1.61,Nintendo,Intelligent Systems,https://www.vgchartz.com/games/boxart/full_8152372AmericaFrontccc.jpg,20/01/2023
Marvel Ultimate Alliance 3: The Black Order,Nintendo Switch,1.6,Nintendo,Team Ninja,https://www.vgchartz.com/games/boxart/full_3824266AmericaFrontccc.jpg,19/07/2019
Kirby's Return to Dream Land Deluxe,Nintendo Switch,1.46,Nintendo,HAL Laboratory,https://www.vgchartz.com/games/boxart/full_5904064AmericaFrontccc.jpg,24/02/2023
Nintendo Labo: Toy-Con 01 Variety Kit,Nintendo Switch,1.42,Nintendo,Nintendo EPD,https://www.vgchartz.com/games/boxart/full_7635995AmericaFrontccc.jpg,20/04/2018
Resident Evil: Revelations Collection,Nintendo Switch,1.4,Capcom,Capcom,https://www.vgchartz.com/games/boxart/full_9095196AmericaFrontccc.jpg,28/11/2017
The Witcher 3: Complete Edition,Nintendo Switch,1.4,CD Projekt Red Studio,CD Projekt Red Studio,https://www.vgchartz.com/games/boxart/full_7228924AmericaFrontccc.jpg,15/10/2019
WarioWare: Get It Together!,Nintendo Switch,1.34,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_7896936PALFrontccc.jpg,10/09/2021
Astral Chain,Nintendo Switch,1.33,Nintendo,PlatinumGames,https://www.vgchartz.com/games/boxart/full_7480644AmericaFrontccc.jpg,30/08/2019
Dr Kawashima's Brain Training for Nintendo Switch,Nintendo Switch,1.27,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_120013PALFrontccc.jpg,03/01/2020
Naruto Shippuden: Ultimate Ninja Storm Trilogy,Nintendo Switch,1.26,Bandai Namco Entertainment,CyberConnect2,https://www.vgchartz.com/games/boxart/full_3590570JapanFrontccc.jpg,26/04/2018
Bayonetta,Nintendo Switch,1.24,Nintendo,PlatinumGames,https://www.vgchartz.com/games/boxart/full_9275565AmericaFrontccc.jpeg,16/02/2018
Bayonetta 2,Nintendo Switch,1.23,Nintendo,PlatinumGames,https://www.vgchartz.com/games/boxart/full_5304839AmericaFrontccc.jpg,16/02/2018
Pokken Tournament DX,Nintendo Switch,1.16,Nintendo,Namco Bandai Games,https://www.vgchartz.com/games/boxart/full_8288592AmericaFrontccc.png,22/09/2017
Game Builder Garage,Nintendo Switch,1.15,Nintendo,Nintendo,https://www.vgchartz.com/games/boxart/full_7930817PALFrontccc.jpg,11/06/2021
Dark Souls: Remastered,Nintendo Switch,1.15,Bandai Namco Entertainment,From Software,https://www.vgchartz.com/games/boxart/full_9834798AmericaFrontccc.jpg,19/10/2018
Shin Megami Tensei V,Nintendo Switch,1.1,Sega,Atlus,https://www.vgchartz.com/games/boxart/full_5818257AmericaFrontccc.png,11/11/2021
Metroid Prime Remastered,Nintendo Switch,1.09,Nintendo,Retro Studios,https://www.vgchartz.com/games/boxart/full_3444542AmericaFrontccc.jpg,08/02/2023
Bayonetta 3,Nintendo Switch,1.07,Nintendo,PlatinumGames,https://www.vgchartz.com/games/boxart/full_8318030AmericaFrontccc.jpg,28/10/2022
Thief Simulator,Nintendo Switch,1.0,Forever Entertainment S.A.,Noble Muffins,https://www.vgchartz.com/games/boxart/full_6204906PALFrontccc.jpg,16/05/2019
Momotaro Dentetsu World: Chikyuu wa Kibou de Mawatteru!,Nintendo Switch,1.0,Konami,Nintendo,https://www.vgchartz.com/games/boxart/full_7552342JapanFrontccc.jpg,16/11/2023
Fire Emblem Warriors: Three Hopes,Nintendo Switch,1.0,Nintendo,Omega Force,https://www.vgchartz.com/games/boxart/full_1676692AmericaFrontccc.jpg,24/06/2022
Enter the Gungeon,Nintendo Switch,1.0,Devolver Digital,Dodge Roll,https://www.vgchartz.com/games/boxart/full_8128714AmericaFrontccc.png,14/12/2017
Story of Seasons: Pioneers of Olive Town,Nintendo Switch,1.0,Marvelous,Marvelous,https://www.vgchartz.com/games/boxart/full_4872157PALFrontccc.jpg,26/03/2021
Puyo Puyo Tetris,Nintendo Switch,1.0,Sega,Sonic Team,https://www.vgchartz.com/games/boxart/full_9894560AmericaFrontccc.jpg,25/04/2017
Fitness Boxing,Nintendo Switch,1.0,Nintendo,Imagineer,https://www.vgchartz.com/games/boxart/full_6739111AmericaFrontccc.jpg,04/01/2019
Dragon Quest Monsters: The Dark Prince,Nintendo Switch,1.0,Square Enix,Square Enix,https://www.vgchartz.com/games/boxart/full_3096347AmericaFrontccc.jpg,01/12/2023
Fitness Boxing 2: Rhythm & Exercise,Nintendo Switch,1.0,Nintendo,Imagineer,https://www.vgchartz.com/games/boxart/full_2626188AmericaFrontccc.png,04/12/2020
Bravely Default II,Nintendo Switch,0.95,Nintendo,Silicon Studio,https://www.vgchartz.com/games/boxart/full_6932070AmericaFrontccc.jpg,26/02/2021
Mario & Sonic at the Tokyo 2020 Olympic Games,Nintendo Switch,0.9,Sega,Sega,https://www.vgchartz.com/games/boxart/full_1505078AmericaFrontccc.jpg,05/11/2019
Triangle Strategy,Nintendo Switch,0.8,Nintendo,Square Enix,https://www.vgchartz.com/games/boxart/full_4658217AmericaFrontccc.jpg,04/03/2022
Live A Live,Nintendo Switch,0.5,Nintendo,Square Enix,https://www.vgchartz.com/games/boxart/full_2156236PALFrontccc.jpg,22/07/2022
Fishing Spirits,Nintendo Switch,0.5,Bandai Namco Games,Bandai Namco Games,https://www.vgchartz.com/games/boxart/full_1548675JapanFrontccc.jpg,25/07/2019
Rune Factory 5,Nintendo Switch,0.5,Marvelous Entertainment,Xseed Games,https://www.vgchartz.com/games/boxart/full_9941330AmericaFrontccc.jpg,22/03/2022
Shovel Knight,Nintendo Switch,0.37,Yacht Club Games,Yacht Club Games,https://www.vgchartz.com/games/boxart/full_3473087AmericaFrontccc.jpg,09/04/2019
Warriors  Orochi 4,Nintendo Switch,0.31,Koei Tecmo,Omega Force,https://www.vgchartz.com/games/boxart/full_9965630AmericaFrontccc.jpg,16/10/2018
Master Detective Archives: Rain Code,Nintendo Switch,0.3,Spike Chunsoft,Too Kyo Games,https://www.vgchartz.com/games/boxart/full_8958608AmericaFrontccc.png,30/06/2023
Bloodstained: Curse of the Moon,Nintendo Switch,0.3,Inti Creates,Inti Creates,https://www.vgchartz.com/games/boxart/full_4958575AmericaFrontccc.png,24/05/2018
Kamiko,Nintendo Switch,0.25,Flyhigh Works,Skipmore,https://www.vgchartz.com/games/boxart/full_2122589AmericaFrontccc.png,27/04/2017
Hollow Knight,Nintendo Switch,0.25,Team Cherry,Team Cherry,https://www.vgchartz.com/games/boxart/full_146115AmericaFrontccc.png,12/06/2018
Shiren the Wanderer: The Mystery Dungeon of Serpentcoil Island,Nintendo Switch,0.2,Spike Chunsoft,Spike Chunsoft,https://www.vgchartz.com/games/boxart/full_5411290AmericaFrontccc.jpg,27/02/2024
Disgaea 5 Complete,Nintendo Switch,0.2,NIS America,Nippon Ichi Software,https://www.vgchartz.com/games/boxart/full_2806511AmericaFrontccc.jpg,23/05/2017
Hatsune Miku: Project Diva MegaMix,Nintendo Switch,0.15,Sega,Sega,https://www.vgchartz.com/games/boxart/full_7498369AmericaFrontccc.jpg,15/05/2020
Moonlighter,Nintendo Switch,0.15,Merge Games,Digital Sun,https://www.vgchartz.com/games/boxart/full_2221640AmericaFrontccc.jpg,09/11/2018
Brawlout,Nintendo Switch,0.05,Merge Games,Angry Mob Games,https://www.vgchartz.com/games/boxart/full_7075090AmericaFrontccc.jpg,26/06/2018
VOEZ,Nintendo Switch,0.05,PM Studios,Rayark Inc.,https://www.vgchartz.com/games/boxart/full_7239816AmericaFrontccc.jpg,14/08/2018
Senran Kagura Reflexions,Nintendo Switch,0.05,Xseed Games,HONEY PARADE GAMES,https://www.vgchartz.com/games/boxart/full_2705515AmericaFrontccc.png,13/09/2018
Angelique Luminarise,Nintendo Switch,0.03,Koei Tecmo,Ruby Party,https://www.vgchartz.com/games/boxart/full_6913190JapanFrontccc.jpg,20/05/2021
Haruka: Beyond the Stream of Time 7,Nintendo Switch,0.03,Unknown,Koei Tecmo Games,https://www.vgchartz.com/games/boxart/full_863750JapanFrontccc.jpg,
ToeJam & Earl: Back in the Groove,Nintendo Switch,0.03,HumaNature Studios,HumaNature Studios,https://www.vgchartz.com/games/boxart/full_6038425AmericaFrontccc.jpg,01/03/2019
Scott Pilgrim vs. the World: The Game - Complete Edition,Nintendo Switch,0.03,Ubisoft,Ubisoft,https://www.vgchartz.com/games/boxart/full_4533201AmericaFrontccc.jpg,01/12/2020
Still There,Nintendo Switch,0.0,Iceberg Interactive,GhostShark,https://www.vgchartz.com/games/boxart/full_9176089AmericaFrontccc.jpg,01/12/2019
Taiko Risshiden V DX,Nintendo Switch,0.0,Unknown,Koei Tecmo Games,https://www.vgchartz.com/games/boxart/full_4813006AmericaFrontccc.jpg,
ACA NEOGEO FATAL FURY SPECIAL,Nintendo Switch,0.0,Hamster Corporation,SNK Corporation,https://www.vgchartz.com/games/boxart/full_3341914AmericaFrontccc.png,13/07/2017
The Deer God,Nintendo Switch,0.0,Level 77,Blowfish Studios,https://www.vgchartz.com/games/boxart/full_2042267AmericaFrontccc.png,21/12/2017
Team Sonic Racing,Nintendo Switch,0.0,Sega,Sumo Digital,https://www.vgchartz.com/games/boxart/full_9526976AmericaFrontccc.jpg,21/05/2019
Let's Sing 2019,Nintendo Switch,0.03,Ravenscourt,Ravenscourt,https://www.vgchartz.com/games/boxart/full_2134012PALFrontccc.jpg,26/10/2018
River City Melee Mach!!,Nintendo Switch,0.0,Arc System Works,Arc System Works,https://www.vgchartz.com/games/boxart/full_8736863JapanFrontccc.jpg,10/10/2019
Jack Move,Nintendo Switch,0.0,Unknown,So Romantic,https://www.vgchartz.com/games/boxart/full_7093451AmericaFrontccc.jpg,
Floor Kids,Nintendo Switch,0.0,MERJ Media,MERJ Media,https://www.vgchartz.com/games/boxart/full_7589456AmericaFrontccc.png,01/01/2018
This is the Police,Nintendo Switch,0.0,THQ Nordic,Weappy Studio,https://www.vgchartz.com/games/boxart/full_6298565AmericaFrontccc.png,05/12/2017
Warp Shift,Nintendo Switch,0.0,Isbit Games,Isbit Games,https://www.vgchartz.com/games/boxart/full_2942137AmericaFrontccc.png,27/03/2018
MotoGP 18,Nintendo Switch,0.0,Milestone S.r.l.,Milestone S.r.l,https://www.vgchartz.com/games/boxart/full_9603558PALFrontccc.jpg,28/06/2018
Rad Rodgers Radical Edition,Nintendo Switch,0.0,THQ Nordic,Slipgate Studios,https://www.vgchartz.com/games/boxart/full_7318545AmericaFrontccc.jpg,26/02/2019
Rocket Wars,Nintendo Switch,0.0,Unknown,Rooftop Panda,https://www.vgchartz.com/games/boxart/full_115096AmericaFrontccc.jpg,
Portal: Companion Collection,Nintendo Switch,0.0,Valve Corporation,Valve Corporation,https://www.vgchartz.com/games/boxart/full_7467260AmericaFrontccc.jpg,28/06/2022
Picross S4,Nintendo Switch,0.0,Jupiter Corporation,Jupiter Corporation,https://www.vgchartz.com/games/boxart/111103AmericaFrontccc.jpg,23/04/2020
Gunhouse,Nintendo Switch,0.0,Other Ocean Interactive,Necrosoft Games,https://www.vgchartz.com/games/boxart/full_1855231AmericaFrontccc.png,15/01/2018
The Flame In The Flood,Nintendo Switch,0.0,The Molasses Flood,The Molasses Flood,https://www.vgchartz.com/games/boxart/full_2294254AmericaFrontccc.png,12/10/2017
Yohane the Parhelion: Blaze in the Deepblue,Nintendo Switch,0.0,Unknown,Inti Creates,https://www.vgchartz.com/games/boxart/full_8724737AmericaFrontccc.jpg,
SEGA Ages: Thunder Force IV,Nintendo Switch,0.0,Unknown,Sega,https://www.vgchartz.com/games/boxart/default.jpg,
Slam Land,Nintendo Switch,0.0,Unknown,Bread Machine Games,https://www.vgchartz.com/games/boxart/full_6751858AmericaFrontccc.png,
Dead by Daylight,Nintendo Switch,0.0,Koch Media,Behaviour Interactive Inc.,https://www.vgchartz.com/games/boxart/full_8484868AmericaFrontccc.png,24/09/2019
AO Tennis 2,Nintendo Switch,0.0,Big Ben Interactive,Big Ant Studios,https://www.vgchartz.com/games/boxart/full_9560454AmericaFrontccc.jpg,09/01/2020
Neoverse Trinity Edition,Nintendo Switch,0.0,Unknown,Tinogames Inc.,https://www.vgchartz.com/games/boxart/full_5018551AmericaFrontccc.jpg,
Terminal Velocity: Boosted Edition,Nintendo Switch,0.0,Unknown,Terminal Reality,https://www.vgchartz.com/games/boxart/full_943168AmericaFrontccc.jpg,
Metal Max Xeno: Reborn 2,Nintendo Switch,0.0,Unknown,Kadokawa Games,https://www.vgchartz.com/games/boxart/default.jpg,
F-Zero 99,Nintendo Switch,0.0,Unknown,Nintendo,https://www.vgchartz.com/games/boxart/full_8324728AmericaFrontccc.jpg,
ACA NEOGEO NINJA COMBAT,Nintendo Switch,0.0,Hamster Corporation,SNK Corporation,https://www.vgchartz.com/games/boxart/full_5578320AmericaFrontccc.png,31/05/2018
Phoenix Wright: Ace Attorney Trilogy,Nintendo Switch,0.0,Capcom,Capcom,https://www.vgchartz.com/games/boxart/full_2077186AmericaFrontccc.png,09/04/2019
Everhood,Nintendo Switch,0.0,Unknown,Chris Nordgren,https://www.vgchartz.com/games/boxart/full_4172390AmericaFrontccc.jpg,
God of Rock,Nintendo Switch,0.0,Unknown,Modus Studios,https://www.vgchartz.com/games/boxart/full_2830547AmericaFrontccc.jpg,
Ultimate Fishing Simulator 2,Nintendo Switch,0.0,Ultimate Games,MasterCode,https://www.vgchartz.com/games/boxart/full_7504706AmericaFrontccc.jpg,01/12/2021
Fallen Legion: Rise to Glory,Nintendo Switch,0.02,NIS America,Unknown,https://www.vgchartz.com/games/boxart/full_9715081AmericaFrontccc.jpg,29/05/2018
Atelier Marie Remake: The Alchemist of Salburg,Nintendo Switch,0.0,Koei Tecmo,Koei Tecmo Games,https://www.vgchartz.com/games/boxart/full_4325989AmericaFrontccc.jpg,13/07/2023
Pro Yakyuu Famista Evolution,Nintendo Switch,0.12,Bandai Namco Games,Bandai Namco Games,https://www.vgchartz.com/games/boxart/full_703921JapanFrontccc.jpg,02/08/2018
Murder Detective: Jack the Ripper,Nintendo Switch,0.0,Nippon Ichi Software,Nippon Ichi Software,https://www.vgchartz.com/games/boxart/full_8240693JapanFrontccc.jpg,25/04/2019
King of Seas,Nintendo Switch,0.0,Unknown,3DClouds.it,https://www.vgchartz.com/games/boxart/full_3202269AmericaFrontccc.jpg,
Please Be Happy,Nintendo Switch,0.0,Sekai Project,Studio Elan,https://www.vgchartz.com/games/boxart/full_9204014AmericaFrontccc.jpg,01/12/2020
Legend of Kay Anniversary,Nintendo Switch,0.01,THQ Nordic,THQ Nordic,https://www.vgchartz.com/games/boxart/full_4866702AmericaFrontccc.jpg,29/05/2018
Disney Dreamlight Valley,Nintendo Switch,0.0,Unknown,Gameloft,https://www.vgchartz.com/games/boxart/full_4801778AmericaFrontccc.jpg,
Just Dance 2017,Nintendo Switch,0.29,Ubisoft,Ubisoft Paris,https://www.vgchartz.com/games/boxart/full_3662383AmericaFrontccc.jpg,03/03/2017
